vin,amp,dt
2.335,0.5201731,0.032256962904325226
2.336,0.5201312,0.03225045143904748
2.337,0.5200894,0.032243946251697464
2.338,0.5200475,0.03223744733372835
2.339,0.5200056,0.032230954676611745
2.34,0.5199638,0.03222446827183456
2.341,0.519922,0.0322179881109006
2.342,0.5198801,0.03221151418533008
2.343,0.5198383,0.03220504648666034
2.344,0.5197965,0.032198585006445124
2.345,0.5197546,0.032192129736253516
2.346,0.5197129,0.032185680667673244
2.347,0.519671,0.032113461965515455
2.348,0.5196292,0.03210686311475908
2.349,0.5195875,0.032100270533529374
2.35,0.5195457,0.03209368421335945
2.351,0.519504,0.032087104145799517
2.352,0.5194622,0.03208053032241631
2.353,0.5194204,0.03207396273479124
2.354,0.5193787,0.032067401374522686
2.355,0.5193369,0.03206084623322558
2.356,0.5192952,0.032054297302529844
2.357,0.5192535,0.032047754574082044
2.358,0.5192118,0.03204121803954396
2.359,0.51917,0.03203468769059448
2.36,0.5191283,0.03202816351892657
2.361,0.5190867,0.032021645516250974
2.362,0.519045,0.032015133674293095
2.363,0.5190033,0.03200862798479398
2.364,0.5189616,0.03200212843951056
2.365,0.5189199,0.03199563503021641
2.366,0.5188783,0.03198914774869921
2.367,0.5188366,0.03198266658676274
2.368,0.518795,0.03197619153622688
2.369,0.5187533,0.031969722588926275
2.37,0.5187117,0.03196325973671155
2.371,0.5186701,0.031956802971449094
2.372,0.5186285,0.03195035228501919
2.373,0.5185869,0.03194390766932009
2.374,0.5185453,0.03193746911626305
2.375,0.5185037,0.031931036617774966
2.376,0.5184621,0.03192461016579917
2.377,0.5184205,0.03191818975229366
2.378,0.518379,0.032888337869230844
2.379,0.5183374,0.03288192950859936
2.38,0.5182958,0.03287552716240261
2.381,0.5182543,0.032869447601696744
2.382,0.5182127,0.03286343951814863
2.383,0.5181713,0.03285743690544096
2.384,0.5181297,0.03285143975667881
2.385,0.5180882,0.032845448064980576
2.386,0.5180467,0.03283946182347586
2.387,0.5180051,0.03283348102530803
2.388,0.5179636,0.03282750566363213
2.389,0.5179222,0.03282153573161617
2.39,0.5178807,0.03281557122244039
2.391,0.5178392,0.032809612129298005
2.392,0.5177977,0.03280365844539357
2.393,0.5177563,0.03279771016394517
2.394,0.5177148,0.03279176727818334
2.395,0.5176734,0.02985614228134925
2.396,0.5176319,0.02985021016669842
2.397,0.5175905,0.029844283427497786
2.398,0.517549,0.029838362057025725
2.399,0.5175076,0.029832446048574823
2.4,0.5174662,0.029826535395447773
2.401,0.5174248,0.02982063009096092
2.402,0.5173834,0.029814730128441824
2.403,0.517342,0.029808835501231368
2.404,0.5173007,0.02980294620268087
2.405,0.5172592,0.029797062226154747
2.406,0.5172179,0.0297911835650293
2.407,0.5171765,0.029785310212692817
2.408,0.5171352,0.029779442162546244
2.409,0.5170938,0.029773579408001072
2.41,0.5170525,0.029767721942481673
2.411,0.5170112,0.029761869759424076
2.412,0.5169699,0.029756022852276298
2.413,0.5169285,0.029750181214498794
2.414,0.5168872,0.02974434483956223
2.415,0.5168459,0.02973851372095071
2.416,0.5168046,0.029732687852159545
2.417,0.5167633,0.029726867226695153
2.418,0.516722,0.029721051838076606
2.419,0.5166808,0.02971524167983508
2.42,0.5166395,0.02970943674551163
2.421,0.5165982,0.02970363702866008
2.422,0.516557,0.029697669146550587
2.423,0.5165157,0.02969162008366244
2.424,0.5164745,0.029685576578127537
2.425,0.5164332,0.029679538623220036
2.426,0.516392,0.02967350621222531
2.427,0.5163508,0.029667479338440716
2.428,0.5163096,0.029661457995176388
2.429,0.5162684,0.029655442175754
2.43,0.5162272,0.02964943187350788
2.431,0.516186,0.029643427081783802
2.432,0.5161448,0.02963742779394063
2.433,0.5161036,0.02963143400334811
2.434,0.5160624,0.02962544570338821
2.435,0.5160213,0.029619462887454873
2.436,0.5159801,0.029613485548955043
2.437,0.515939,0.02960751368130654
2.438,0.5158978,0.029601547277938844
2.439,0.5158567,0.029595586332293977
2.44,0.5158156,0.029589630837825842
2.441,0.5157744,0.029583680787999667
2.442,0.5157333,0.029577736176292335
2.443,0.5156922,0.029571796996192945
2.444,0.5156511,0.02956586324120314
2.445,0.51561,0.029559934904834106
2.446,0.515569,0.029554011980610806
2.447,0.5155278,0.029548094462068852
2.448,0.5154868,0.029542182342755186
2.449,0.5154457,0.029536275616229957
2.45,0.5154046,0.029530374276062532
2.451,0.5153636,0.029524478315835823
2.452,0.5153226,0.02951858772914362
2.453,0.5152816,0.029512702509591038
2.454,0.5152405,0.02950682265079496
2.455,0.5151995,0.029500948146383266
2.456,0.5151585,0.02949507898999537
2.457,0.5151175,0.02948921517528391
2.458,0.5150765,0.029483356695909513
2.459,0.5150355,0.029477503545546457
2.46,0.5149944,0.02947165571788024
2.461,0.5149535,0.029465813206607683
2.462,0.5149125,0.02945997600543593
2.463,0.5148715,0.029454144108084335
2.464,0.5148306,0.02944831750828314
2.465,0.5147896,0.029442496199773793
2.466,0.5147487,0.02943668017630907
2.467,0.5147077,0.02943086943165263
2.468,0.5146668,0.02942506395958011
2.469,0.5146259,0.02941926375387749
2.47,0.514585,0.029413468808341614
2.471,0.5145441,0.029407679116780883
2.472,0.5145031,0.029401894673015128
2.473,0.5144622,0.02939611547087495
2.474,0.5144213,0.029390341504201167
2.475,0.5143805,0.029384572766846695
2.476,0.5143396,0.02937880925267411
2.477,0.5142987,0.029373050955559532
2.478,0.5142578,0.029367297869386078
2.479,0.514217,0.029361549988051405
2.48,0.5141761,0.0293558073054625
2.481,0.5141353,0.029350069815536117
2.482,0.5140945,0.029344337512201113
2.483,0.5140536,0.029338610389398334
2.484,0.5140128,0.029332888441077287
2.485,0.513972,0.02932717166119858
2.486,0.5139312,0.029321460043734593
2.487,0.5138904,0.02931575358266736
2.488,0.5138496,0.029310052271990572
2.489,0.5138088,0.029304356105707252
2.49,0.513768,0.029298665077832187
2.491,0.5137272,0.029292979182391266
2.492,0.5136865,0.029287298413418816
2.493,0.5136457,0.029281622764962267
2.494,0.513605,0.02927595223107815
2.495,0.5135642,0.029270286805833545
2.496,0.5135235,0.029264626483306633
2.497,0.5134827,0.029258971257585253
2.498,0.513442,0.02925332112276846
2.499,0.5134013,0.029247676072965745
2.5,0.5133606,0.02924203610229681
2.501,0.5133199,0.029236401204891793
2.502,0.5132791,0.02923077137489072
2.503,0.5132385,0.029225146606444485
2.504,0.5131978,0.029219526893714765
2.505,0.5131571,0.029213912230872552
2.506,0.5131164,0.029208302612099613
2.507,0.5130758,0.02920269803158826
2.508,0.5130351,0.02919709848354035
2.509,0.5129945,0.029191503962169074
2.51,0.5129538,0.029185914461696383
2.511,0.5129132,0.02918032997635589
2.512,0.5128725,0.029174750500390312
2.513,0.5128319,0.02916917602805269
2.514,0.5127913,0.029163606553606503
2.515,0.5127507,0.029158042071325663
2.516,0.5127101,0.029152482575492633
2.517,0.5126695,0.029146928060401867
2.518,0.5126289,0.029141378520356587
2.519,0.5125883,0.029135833949670897
2.52,0.5125477,0.029130294342667673
2.521,0.5125071,0.02912475969368089
2.522,0.5124666,0.02911922999705474
2.523,0.512426,0.029113705247142074
2.524,0.5123855,0.029108185438305734
2.525,0.512345,0.029102670564919553
2.526,0.5123044,0.029097160621367135
2.527,0.5122638,0.029091655602041522
2.528,0.5122233,0.029086155501344635
2.529,0.5121828,0.029080660313689832
2.53,0.5121423,0.029075170033499464
2.531,0.5121018,0.029069684655206096
2.532,0.5120613,0.029064204173251174
2.533,0.5120208,0.029058728582086912
2.534,0.5119804,0.0290532578761743
2.535,0.5119399,0.029047792049983978
2.536,0.5118994,0.02904233109799781
2.537,0.5118589,0.02903687501470631
2.538,0.5118185,0.02903142379460888
2.539,0.511778,0.029025977432215133
2.54,0.5117376,0.0290205359220449
2.541,0.5116972,0.02901509925862633
2.542,0.5116567,0.029009667436499242
2.543,0.5116163,0.029004240450210106
2.544,0.5115759,0.028998818294317052
2.545,0.5115355,0.028993400963387095
2.546,0.5114951,0.028987988451996016
2.547,0.5114546,0.02904634322157118
2.548,0.5114143,0.029040895538671285
2.549,0.5113739,0.02903545272224406
2.55,0.5113335,0.02903001476679634
2.551,0.5112931,0.029024581666842297
2.552,0.5112528,0.029019153416908305
2.553,0.5112124,0.02901373001152807
2.554,0.5111721,0.029008311445246182
2.555,0.5111317,0.029002897712615994
2.556,0.5110914,0.02899748880820119
2.557,0.5110511,0.028992084726573997
2.558,0.5110107,0.028986685462317086
2.559,0.5109704,0.028981291010021448
2.56,0.5109301,0.028975901364289514
2.561,0.5108898,0.028970516519730705
2.562,0.5108495,0.028965136470965547
2.563,0.5108092,0.028959761212623114
2.564,0.5107689,0.028954390739342584
2.565,0.5107287,0.028949025045772014
2.566,0.5106884,0.02894366412656768
2.567,0.5106481,0.028938307976398736
2.568,0.5106078,0.028932956589938774
2.569,0.5105676,0.0289276099618746
2.57,0.5105274,0.02892226808690046
2.571,0.5104871,0.028916930959720144
2.572,0.5104469,0.028911598575046216
2.573,0.5104067,0.028906270927602007
2.574,0.5103665,0.028900948012118288
2.575,0.5103263,0.02889562982333549
2.576,0.510286,0.028890316356004142
2.577,0.5102459,0.028885007604881996
2.578,0.5102057,0.02887970356473779
2.579,0.5101655,0.028874404230348483
2.58,0.5101253,0.027892547096500464
2.581,0.5100851,0.027887257157988676
2.582,0.5100449,0.027881971909617276
2.583,0.5100048,0.02787669134619908
2.584,0.5099646,0.02787141546255767
2.585,0.5099245,0.027866144253523073
2.586,0.5098844,0.02786087771393586
2.587,0.5098442,0.02785561583864593
2.588,0.5098041,0.027850358622510396
2.589,0.509764,0.027845106060395808
2.59,0.5097238,0.027839858147179375
2.591,0.5096837,0.027834614877744968
2.592,0.5096437,0.027829376246987225
2.593,0.5096036,0.02782414224980667
2.594,0.5095634,0.027818912881116487
2.595,0.5095234,0.027813688135835624
2.596,0.5094833,0.02780846800889325
2.597,0.5094432,0.027803252495226527
2.598,0.5094032,0.02779804158978283
2.599,0.5093631,0.02779283528751675
2.6,0.5093231,0.0277876335833922
2.601,0.5092831,0.02778243647238099
2.602,0.509243,0.027777243949465347
2.603,0.509203,0.02777205600963384
2.604,0.509163,0.02776687264788613
2.605,0.509123,0.02776169385922911
2.606,0.5090829,0.0277565196386782
2.607,0.5090429,0.02775134998125728
2.608,0.5090029,0.027746184882000313
2.609,0.508963,0.02774102433594794
2.61,0.508923,0.027735868338151004
2.611,0.508883,0.027730716883666684
2.612,0.508843,0.02772556996756259
2.613,0.5088031,0.027787218180876594
2.614,0.5087631,0.027781846601606208
2.615,0.5087231,0.027776479899297213
2.616,0.5086832,0.027771118068346312
2.617,0.5086433,0.02776576110316009
2.618,0.5086033,0.02776040899815546
2.619,0.5085634,0.02775506174775977
2.62,0.5085235,0.027749719346408352
2.621,0.5084836,0.0277443817885481
2.622,0.5084437,0.02773904906863567
2.623,0.5084038,0.02773372118113704
2.624,0.5083639,0.027728398120528186
2.625,0.508324,0.027723079881295964
2.626,0.5082841,0.027717766457934445
2.627,0.5082442,0.027712457844950134
2.628,0.5082043,0.027707154036858417
2.629,0.5081645,0.027701855028184008
2.63,0.5081246,0.02769656081346139
2.631,0.5080848,0.027691271387235372
2.632,0.508045,0.02768598674406053
2.633,0.5080051,0.027680706878499328
2.634,0.5079653,0.027675431785125215
2.635,0.5079255,0.027670161458522524
2.636,0.5078856,0.02766489589328358
2.637,0.5078459,0.026683072584009482
2.638,0.5078061,0.026677816525313758
2.639,0.5077662,0.026672565211815824
2.64,0.5077264,0.026667318638148085
2.641,0.5076867,0.02666207679894983
2.642,0.5076469,0.02665683968887156
2.643,0.5076071,0.0266516073025721
2.644,0.5075673,0.026646379634720274
2.645,0.5075276,0.02664115667999467
2.646,0.5074879,0.026635938433082318
2.647,0.5074481,0.026630724888680346
2.648,0.5074084,0.0266255160414951
2.649,0.5073686,0.026620311886242698
2.65,0.5073289,0.026615112417647024
2.651,0.5072892,0.02660991763044329
2.652,0.5072495,0.026604727519375038
2.653,0.5072098,0.02659954207919424
2.654,0.5071701,0.026594361304664194
2.655,0.5071304,0.026589185190555864
2.656,0.5070907,0.026584013731649536
2.657,0.507051,0.026578846922735044
2.658,0.5070113,0.026573684758611438
2.659,0.5069717,0.026568527234086647
2.66,0.506932,0.02656337434397793
2.661,0.5068923,0.02655822608311198
2.662,0.5068527,0.026553082446323595
2.663,0.506813,0.026547943428457788
2.664,0.5067734,0.02654280902436812
2.665,0.5067338,0.02653767922891681
2.666,0.5066941,0.026532554036976075
2.667,0.5066545,0.02652743344342634
2.668,0.5066149,0.02652231744315725
2.669,0.5065753,0.026517206031067442
2.67,0.5065357,0.02651209920206432
2.671,0.5064961,0.026506996951064732
2.672,0.5064565,0.026501899272993734
2.673,0.5064169,0.02649680616278638
2.674,0.5063774,0.02649171761538449
2.675,0.5063378,0.026486633625741995
2.676,0.5062982,0.026481554188818146
2.677,0.5062587,0.02647647929958341
2.678,0.5062191,0.026471408953017472
2.679,0.5061796,0.026466343144105564
2.68,0.5061401,0.02646128186784491
2.681,0.5061005,0.026456225119240395
2.682,0.506061,0.02645117289330523
2.683,0.5060215,0.026446125185062286
2.684,0.505982,0.026441081989542092
2.685,0.5059425,0.02643604330178495
2.686,0.5059029,0.026431009116838267
2.687,0.5058635,0.026425979429760327
2.688,0.505824,0.026420954235615968
2.689,0.5057845,0.026415933529480018
2.69,0.505745,0.026410917306434856
2.691,0.5057055,0.026405905561572185
2.692,0.5056661,0.026400898289992036
2.693,0.5056266,0.02639589548680288
2.694,0.5055872,0.026390897147121506
2.695,0.5055477,0.026385903266074262
2.696,0.5055083,0.026380913838794706
2.697,0.5054688,0.026375928860425835
2.698,0.5054294,0.026370948326118193
2.699,0.50539,0.026365972231031765
2.7,0.5053506,0.02636100057033408
2.701,0.5053112,0.026356033339201446
2.702,0.5052718,0.02635107053281882
2.703,0.5052324,0.026346112146379386
2.704,0.505193,0.026341158175084534
2.705,0.5051537,0.026336208614143874
2.706,0.5051143,0.026331263458775123
2.707,0.5050749,0.026326322704205762
2.708,0.5050355,0.026321386345669606
2.709,0.5049962,0.026316454378409793
2.71,0.5049568,0.026311526797678453
2.711,0.5049175,0.026306603598733824
2.712,0.5048782,0.02630168477684447
2.713,0.5048388,0.026296770327285945
2.714,0.5047995,0.026291860245342802
2.715,0.5047601,0.026286954526306805
2.716,0.5047209,0.02628205316547838
2.717,0.5046816,0.02627715615816717
2.718,0.5046422,0.026272263499688364
2.719,0.504603,0.026267375185368036
2.72,0.5045637,0.02626249121053925
2.721,0.5045244,0.026257611570541517
2.722,0.5044851,0.026252736260725218
2.723,0.5044459,0.026247865276447735
2.724,0.5044066,0.026242998613073665
2.725,0.5043673,0.026238136265976486
2.726,0.5043281,0.026233278230536783
2.727,0.5042888,0.026228424502144243
2.728,0.5042496,0.026223575076195993
2.729,0.5042104,0.026218729948097153
2.73,0.5041711,0.026213889113261057
2.731,0.5041319,0.026209052567107927
2.732,0.5040926,0.026204220305067083
2.733,0.5040535,0.0261993923225754
2.734,0.5040143,0.026194568615077185
2.735,0.503975,0.026189749178025412
2.736,0.5039359,0.026184934006880267
2.737,0.5038967,0.026180123097110153
2.738,0.5038575,0.026175316444190244
2.739,0.5038183,0.026170514043605153
2.74,0.5037792,0.02616571589084582
2.741,0.50374,0.02616092198141229
2.742,0.5037009,0.02615613231081082
2.743,0.5036617,0.026151346874557335
2.744,0.5036226,0.02614656566817375
2.745,0.5035834,0.026141788687190415
2.746,0.5035443,0.026137015927145568
2.747,0.5035052,0.026132247383584106
2.748,0.5034661,0.026127483052059364
2.749,0.503427,0.02612272292813378
2.75,0.5033879,0.026117967007374565
2.751,0.5033488,0.026113215285358038
2.752,0.5033097,0.02610846775766784
2.753,0.5032706,0.026103724419896612
2.754,0.5032315,0.026098985267641872
2.755,0.5031924,0.026094250296511246
2.756,0.5031533,0.02608951950211791
2.757,0.5031143,0.026084792880083807
2.758,0.5030752,0.02608007042603855
2.759,0.5030361,0.026075352135617957
2.76,0.5029971,0.02607063800446663
2.761,0.5029581,0.026065928028236263
2.762,0.502919,0.026061222202585443
2.763,0.50288,0.026056520523180526
2.764,0.502841,0.026051822985696416
2.765,0.502802,0.02604712958581379
2.766,0.502763,0.02604244031922076
2.767,0.502724,0.026037755181614552
2.768,0.502685,0.026033074168697712
2.769,0.502646,0.02602839727618178
2.77,0.502607,0.026023724499784517
2.771,0.502568,0.02601905583523134
2.772,0.5025291,0.026014391278255777
2.773,0.5024901,0.02600973082459712
2.774,0.5024511,0.026005074470002998
2.775,0.5024122,0.02600042221022858
2.776,0.5023732,0.025995774041035036
2.777,0.5023343,0.025991129958191972
2.778,0.5022954,0.025986489957475878
2.779,0.5022565,0.025981854034670238
2.78,0.5022175,0.025977222185565974
2.781,0.5021786,0.02597259440596078
2.782,0.5021397,0.025967970691660458
2.783,0.5021008,0.025963351038477245
2.784,0.5020619,0.02595873544222982
2.785,0.502023,0.025954123898745518
2.786,0.5019841,0.02594951640385801
2.787,0.5019452,0.025944912953408505
2.788,0.5019063,0.02594031354324422
2.789,0.5018675,0.025935718169220467
2.79,0.5018286,0.02593112682719978
2.791,0.5017897,0.02592653951305135
2.792,0.5017509,0.02592195622265059
2.793,0.501712,0.02591737695188101
2.794,0.5016732,0.02591280169663346
2.795,0.5016344,0.02590823045280477
2.796,0.5015956,0.02590366321629889
2.797,0.5015567,0.025899099983026863
2.798,0.5015179,0.025894540748907957
2.799,0.5014791,0.02588998550986643
2.8,0.5014403,0.025885434261833984
2.801,0.5014015,0.025880887000750308
2.802,0.5013627,0.02587634372256087
2.803,0.5013239,0.025871804423218903
2.804,0.5012851,0.025867269098683865
2.805,0.5012463,0.025862737744921427
2.806,0.5012076,0.02585821035790603
2.807,0.5011688,0.025853686933617448
2.808,0.5011301,0.025849167468042666
2.809,0.5010913,0.02584465195717567
2.81,0.5010526,0.02584014039701721
2.811,0.5010138,0.025835632783574036
2.812,0.5009751,0.02583112911286134
2.813,0.5009364,0.025826629380899524
2.814,0.5008976,0.025822133583716655
2.815,0.5008589,0.025817641717346906
2.816,0.5008202,0.025813153777831555
2.817,0.5007815,0.02580866976121876
2.818,0.5007429,0.02580418966356246
2.819,0.5007041,0.025799713480925135
2.82,0.5006654,0.025795241209374042
2.821,0.5006267,0.025790772844983767
2.822,0.5005881,0.025786308383835777
2.823,0.5005494,0.025781847822017867
2.824,0.5005108,0.02577739115562494
2.825,0.5004721,0.025772938380758226
2.826,0.5004334,0.025768489493524616
2.827,0.5003948,0.02576404449003933
2.828,0.5003561,0.025759603366423023
2.829,0.5003175,0.025755166118804018
2.83,0.5002789,0.025750732743315186
2.831,0.5002403,0.025746303236097723
2.832,0.5002016,0.025741877593298712
2.833,0.5001631,0.025737455811071452
2.834,0.5001245,0.025733037885576793
2.835,0.5000859,0.025728623812981133
2.836,0.5000473,0.025724213589457756
2.837,0.5000087,0.025719807211186052
2.838,0.4999701,0.02571540467435185
2.839,0.4999315,0.025711005975147416
2.84,0.499893,0.02570661110977246
2.841,0.4998544,0.02570222007443257
2.842,0.4998159,0.025697832865338444
2.843,0.4997773,0.025693449478709218
2.844,0.4997388,0.025689069910768914
2.845,0.4997002,0.025684694157748544
2.846,0.4996617,0.025680322215885454
2.847,0.4996231,0.025675954081423202
2.848,0.4995846,0.025671589750612345
2.849,0.4995461,0.025667229219708543
2.85,0.4995076,0.025662872484973565
2.851,0.4994691,0.02565851954267806
2.852,0.4994306,0.025654170389096564
2.853,0.4993921,0.025649825020510164
2.854,0.4993536,0.02564548343320716
2.855,0.4993151,0.025641145623481076
2.856,0.4992767,0.025636811587632313
2.857,0.4992382,0.025632481321968492
2.858,0.4991997,0.025628154822801008
2.859,0.4991613,0.025623832086448473
2.86,0.4991228,0.025619513109236935
2.861,0.4990844,0.02561519788749722
2.862,0.4990459,0.025610886417567702
2.863,0.4990075,0.02560657869579086
2.864,0.4989691,0.02560227471851728
2.865,0.4989307,0.02559797448210266
2.866,0.4988922,0.025593677982909235
2.867,0.4988538,0.025589385217305027
2.868,0.4988154,0.02558509618166438
2.869,0.498777,0.025580810872367743
2.87,0.4987386,0.025576529285801897
2.871,0.4987002,0.02557225141835906
2.872,0.4986619,0.025567977266438113
2.873,0.4986235,0.025563706826443267
2.874,0.4985851,0.025559440094785946
2.875,0.4985468,0.025555177067882795
2.876,0.4985084,0.025550917742156343
2.877,0.49847,0.02554666211403611
2.878,0.4984317,0.02554241017995551
2.879,0.4983934,0.025538161936356496
2.88,0.498355,0.025533917379685134
2.881,0.4983167,0.025529676506395482
2.882,0.4982783,0.025525439312945153
2.883,0.4982401,0.02552120579579875
2.884,0.4982017,0.02551697595142699
2.885,0.4981634,0.025512749776306576
2.886,0.4981251,0.02550852726691999
2.887,0.4980868,0.025504308419755373
2.888,0.4980485,0.02550009323130753
2.889,0.4980102,0.025495881698075262
2.89,0.497972,0.02549167381656625
2.891,0.4979337,0.025487469583290734
2.892,0.4978954,0.025483268994766828
2.893,0.4978572,0.025479072047519313
2.894,0.4978189,0.025474878738075413
2.895,0.4977807,0.02547068906297234
2.896,0.4977424,0.02546650301875064
2.897,0.4977042,0.02546232060195497
2.898,0.4976659,0.0254581418091403
2.899,0.4976277,0.025453966636864944
2.9,0.4975895,0.025449795081692206
2.901,0.4975513,0.025445627140191163
2.902,0.4975131,0.02544146280893922
2.903,0.4974749,0.025437302084517
2.904,0.4974367,0.025433144963510346
2.905,0.4973985,0.025428991442514426
2.906,0.4973603,0.02542484151812574
2.907,0.4973221,0.02542069518694945
2.908,0.497284,0.02541655244559482
2.909,0.4972458,0.025412413290678337
2.91,0.4972076,0.02540827771882026
2.911,0.4971695,0.025404145726648286
2.912,0.4971313,0.025400017310794776
2.913,0.4970931,0.025395892467896752
2.914,0.497055,0.025391771194599677
2.915,0.4970169,0.025387653487551454
2.916,0.4969788,0.025383539343408645
2.917,0.4969406,0.025379428758830702
2.918,0.4969025,0.025375321730483735
2.919,0.4968644,0.025371218255040406
2.92,0.4968263,0.025367118329177263
2.921,0.4967882,0.02536302194957818
2.922,0.4967501,0.025358929112929585
2.923,0.496712,0.025354839815927566
2.924,0.4966739,0.025350754055270985
2.925,0.4966359,0.025346671827664147
2.926,0.4965978,0.025342593129817903
2.927,0.4965597,0.025338517958449103
2.928,0.4965217,0.025334446310278147
2.929,0.4964836,0.02533037818203221
2.93,0.4964455,0.02532631357044468
2.931,0.4964075,0.025322252472252504
2.932,0.4963695,0.02531819488419884
2.933,0.4963314,0.025314140803033514
2.934,0.4962934,0.02531009022551034
2.935,0.4962554,0.02530604314838769
2.936,0.4962174,0.02334887456843271
2.937,0.4961793,0.023344834482414978
2.938,0.4961413,0.023340797887109965
2.939,0.4961033,0.023336764779299357
2.94,0.4960653,0.02333273515576928
2.941,0.4960274,0.023328709013312077
2.942,0.4959894,0.023324686348724866
2.943,0.4959514,0.02332066715881176
2.944,0.4959134,0.02331665144037831
2.945,0.4958754,0.023312639190239404
2.946,0.4958375,0.023308630405213138
2.947,0.4957995,0.023304625082124386
2.948,0.4957616,0.023300623217801464
2.949,0.4957237,0.023296624809079236
2.95,0.4956857,0.023292629852797564
2.951,0.4956478,0.02328863834580097
2.952,0.4956098,0.023284650284940867
2.953,0.4955719,0.02328066566707221
2.954,0.495534,0.023276684489056287
2.955,0.4954961,0.02327270674775872
2.956,0.4954582,0.0232687324400509
2.957,0.4954203,0.02326476156281021
2.958,0.4953824,0.023260794112917593
2.959,0.4953445,0.023256830087259983
2.96,0.4953066,0.023252869482730087
2.961,0.4952688,0.023248912296224278
2.962,0.4952309,0.02324495852464692
2.963,0.495193,0.023241008164903265
2.964,0.4951552,0.023237061213907895
2.965,0.4951173,0.023233117668578163
2.966,0.4950795,0.023229177525837197
2.967,0.4950416,0.02322524078261301
2.968,0.4950038,0.02322130743583939
2.969,0.494966,0.023217377482455004
2.97,0.4949281,0.023213450919402967
2.971,0.4948903,0.02320952774363183
2.972,0.4948525,0.02320560795209592
2.973,0.4948147,0.023201691541753222
2.974,0.4947769,0.023197778509568612
2.975,0.4947391,0.023193868852510513
2.976,0.4947013,0.023189962567552902
2.977,0.4946635,0.02318605965167453
2.978,0.4946257,0.02318216010186047
2.979,0.494588,0.02317826391509914
2.98,0.4945502,0.023174371088384715
2.981,0.4945124,0.023170481618716265
2.982,0.4944746,0.023166595503098297
2.983,0.4944369,0.023162712738539204
2.984,0.4943992,0.023158833322053707
2.985,0.4943614,0.023154957250660857
2.986,0.4943237,0.02315108452138437
2.987,0.4942859,0.02314721513125373
2.988,0.4942482,0.02314334907730209
2.989,0.4942105,0.023139486356569372
2.99,0.4941728,0.023135626966098832
2.991,0.4941351,0.023131770902939497
2.992,0.4940974,0.023127918164144168
2.993,0.4940597,0.02312406874677242
2.994,0.494022,0.02312022264788771
2.995,0.4939843,0.02311637986455717
2.996,0.4939466,0.023112540393854908
2.997,0.4939089,0.02310870423285971
2.998,0.4938712,0.02310487137865347
2.999,0.4938336,0.02310104182832451
3.0,0.4937959,0.02309721557896538
3.001,0.4937583,0.023093392627673515
3.002,0.4937206,0.02308957297155234
3.003,0.493683,0.023085756607707064
3.004,0.4936453,0.023081943533250993
3.005,0.4936077,0.023078133745300655
3.006,0.4935701,0.02307432724097802
3.007,0.4935324,0.0230705240174095
3.008,0.4934948,0.023066724071725164
3.009,0.4934572,0.02306292740106275
3.01,0.4934196,0.02305913400256132
3.011,0.493382,0.023055343873367495
3.012,0.4933444,0.02305155701063144
3.013,0.4933068,0.023047773411507544
3.014,0.4932693,0.023043993073155744
3.015,0.4932317,0.023040215992741087
3.016,0.4931941,0.02303644216743206
3.017,0.4931566,0.02303267159440281
3.018,0.493119,0.02302890427083204
3.019,0.4930814,0.02302514019390345
3.02,0.4930439,0.023021379360804173
3.021,0.4930063,0.023017621768727348
3.022,0.4929688,0.023013867414870326
3.023,0.4929312,0.023010116296435013
3.024,0.4928937,0.023006368410628752
3.025,0.4928562,0.02300262375466189
3.026,0.4928187,0.02299888232575087
3.027,0.4927812,0.022995144121116695
3.028,0.4927437,0.02299140913798403
3.029,0.4927061,0.022987677373582982
3.03,0.4926687,0.02298394882514776
3.031,0.4926312,0.022980223489917795
3.032,0.4925937,0.022976501365137514
3.033,0.4925562,0.022972782448053675
3.034,0.4925188,0.022969066735920585
3.035,0.4924813,0.02296535422599455
3.036,0.4924438,0.022961644915538093
3.037,0.4924063,0.0229579388018174
3.038,0.4923689,0.02295423588210488
3.039,0.4923314,0.02295053615367393
3.04,0.492294,0.022946839613806946
3.041,0.4922566,0.022943146259787994
3.042,0.4922191,0.02293945608890613
3.043,0.4921817,0.022935769098455183
3.044,0.4921443,0.022932085285733206
3.045,0.4921069,0.022928404648043244
3.046,0.4920695,0.022924727182692672
3.047,0.4920321,0.022921052886993754
3.048,0.4919947,0.022917381758261968
3.049,0.4919573,0.0229137137938189
3.05,0.4919199,0.022910048990988474
3.051,0.4918825,0.02290638734710093
3.052,0.4918451,0.022902728859491184
3.053,0.4918078,0.022899073525497582
3.054,0.4917704,0.022895421342461253
3.055,0.491733,0.022891772307732428
3.056,0.4916957,0.022888126418661225
3.057,0.4916583,0.022884483672604206
3.058,0.491621,0.022880844066922035
3.059,0.4915836,0.02287720759897993
3.06,0.4915463,0.022873574266148333
3.061,0.491509,0.02286994406579912
3.062,0.4914716,0.02286631699531172
3.063,0.4914343,0.022862693052069227
3.064,0.491397,0.022859072233457067
3.065,0.4913597,0.022855454536868214
3.066,0.4913224,0.022851839959696862
3.067,0.4912851,0.022848228499345202
3.068,0.4912478,0.0228446201532152
3.069,0.4912106,0.02284101491871693
3.07,0.4911733,0.02283741279326368
3.071,0.491136,0.022833813774271405
3.072,0.4910987,0.022830217859163282
3.073,0.4910614,0.022826625045363924
3.074,0.4910242,0.022823035330305164
